,Mean,Brightness,target
0,0.002274204028589994,0.16936637617058767,BACKGROUND
1,0.0006497725795971411,0.17573353316948143,BACKGROUND
2,0.0006497725795971411,0.17573353316948137,BACKGROUND
3,0.0009746588693957116,0.17446010176970267,BACKGROUND
4,0.0016244314489928526,0.1719132389701454,BACKGROUND
5,0.0009746588693957116,0.1744601017697033,BACKGROUND
6,0.0009746588693957116,0.17446010176970278,BACKGROUND
7,0.0016244314489928526,0.17191323897014457,BACKGROUND
8,0.0012995451591942821,0.17318667036992397,BACKGROUND
9,0.0009746588693957116,0.17446010176970325,BACKGROUND
10,0.0019493177387914231,0.17063980757036606,BACKGROUND
11,0.0016244314489928526,0.24322539735775944,BACKGROUND
12,0.002274204028589994,0.2203036321617419,BACKGROUND
13,0.0029239766081871343,0.20643737914192806,BACKGROUND
14,0.002274204028589994,0.220303632161742,BACKGROUND
15,0.0016244314489928526,0.17191323897014485,BACKGROUND
16,0.0012995451591942821,0.17318667036992402,BACKGROUND
17,0.0016244314489928526,0.17191323897014485,BACKGROUND
18,0.00032488628979857054,0.17700696456926063,BACKGROUND
19,0.0019493177387914231,0.17063980757036593,BACKGROUND
20,0.0006497725795971411,0.17573353316948112,BACKGROUND
21,0.0019493177387914231,0.23006660622671218,BACKGROUND
22,0.0016244314489928526,0.1719132389701446,BACKGROUND
23,0.0016244314489928526,0.24322539735776016,BACKGROUND
24,0.0006497725795971411,0.1757335331694811,BACKGROUND
25,0.0016244314489928526,0.17191323897014485,BACKGROUND
26,0.002274204028589994,0.22030363216174118,BACKGROUND
27,0.0009746588693957116,0.1744601017697033,BACKGROUND
28,0.0016244314489928526,0.17191323897014488,BACKGROUND
29,0.0009746588693957116,0.17446010176970292,BACKGROUND
30,0.00032488628979857054,0.17700696456926063,BACKGROUND
31,0.0025990903183885643,0.2126630437630684,BACKGROUND
32,0.0035737491877842757,0.16427265057147267,BACKGROUND
33,0.0012995451591942821,0.17318667036992397,BACKGROUND
34,0.0012995451591942821,0.173186670369924,BACKGROUND
35,0.00032488628979857054,0.17700696456926054,BACKGROUND
36,0.0012995451591942821,0.173186670369924,BACKGROUND
37,0.0012995451591942821,0.173186670369924,BACKGROUND
38,0.0006497725795971411,0.17573353316948143,BACKGROUND
39,0.00032488628979857054,0.17700696456926052,BACKGROUND
40,0.0025990903183885643,0.16809294477080863,BACKGROUND
41,0.0016244314489928526,0.17191323897014504,BACKGROUND
42,0.0019493177387914231,0.170639807570366,BACKGROUND
43,0.0016244314489928526,0.171913238970145,BACKGROUND
44,0.0032488628979857053,0.16554608197125104,BACKGROUND
45,0.0012995451591942821,0.26232686835444213,BACKGROUND
46,0.0019493177387914231,0.230066606226712,BACKGROUND
47,0.0006497725795971411,0.17573353316948165,BACKGROUND
48,0.0012995451591942821,0.17318667036992402,BACKGROUND
49,0.0006497725795971411,0.17573353316948148,BACKGROUND
50,0.0019493177387914231,0.17063980757036631,BACKGROUND
51,0.002274204028589994,0.16936637617058742,BACKGROUND
52,0.0019493177387914231,0.17063980757036568,BACKGROUND
53,0.0009746588693957116,0.17446010176970264,BACKGROUND
54,0.0016244314489928526,0.17191323897014543,BACKGROUND
55,0.0016244314489928526,0.17191323897014504,BACKGROUND
56,0.0016244314489928526,0.17191323897014502,BACKGROUND
57,0.00032488628979857054,0.1770069645692608,BACKGROUND
58,0.0009746588693957116,0.29331369908239613,BACKGROUND
59,0.002274204028589994,0.16936637617058756,BACKGROUND
60,0.002274204028589994,0.22030363216174217,BACKGROUND
61,0.0019493177387914231,0.1706398075703662,BACKGROUND
62,0.00032488628979857054,0.17700696456926077,BACKGROUND
63,0.0006497725795971411,0.17573353316948143,BACKGROUND
64,0.0012995451591942821,0.17318667036992394,BACKGROUND
65,0.0009746588693957116,0.17446010176970345,BACKGROUND
66,0.0012995451591942821,0.17318667036992397,BACKGROUND
67,0.0009746588693957116,0.17446010176970275,BACKGROUND
68,0.0006497725795971411,0.1757335331694805,BACKGROUND
69,0.0012995451591942821,0.173186670369924,BACKGROUND
70,0.0006497725795971411,0.1757335331694813,BACKGROUND
71,0.0019493177387914231,0.17063980757036587,BACKGROUND
72,0.0006497725795971411,0.17573353316948162,BACKGROUND
73,0.0016244314489928526,0.24322539735776091,BACKGROUND
74,0.0012995451591942821,0.17318667036992397,BACKGROUND
75,0.0009746588693957116,0.17446010176970278,BACKGROUND
76,0.0025990903183885643,0.16809294477080863,BACKGROUND
77,0.0012995451591942821,0.17318667036992402,BACKGROUND
78,0.0025990903183885643,0.25723314275532827,BACKGROUND
79,0.0012995451591942821,0.26232686835444263,BACKGROUND
80,0.00032488628979857054,0.17700696456926054,BACKGROUND
81,0.0009746588693957116,0.17446010176970272,BACKGROUND
82,0.0009746588693957116,0.17446010176970264,BACKGROUND
83,0.002274204028589994,0.16936637617058783,BACKGROUND
84,0.0025990903183885643,0.25723314275532827,BACKGROUND
85,0.0016244314489928526,0.17191323897014515,BACKGROUND
86,0.0006497725795971411,0.1757335331694813,BACKGROUND
87,0.0019493177387914231,0.17063980757036643,BACKGROUND
88,0.0016244314489928526,0.17191323897014488,BACKGROUND
89,0.0009746588693957116,0.17446010176970328,BACKGROUND
90,0.0009746588693957116,0.29331369908239685,BACKGROUND
91,0.00032488628979857054,0.1770069645692605,BACKGROUND
92,0.0012995451591942821,0.17318667036992397,BACKGROUND
93,0.002274204028589994,0.1693663761705873,BACKGROUND
94,0.0009746588693957116,0.17446010176970325,BACKGROUND
95,0.0016244314489928526,0.17191323897014496,BACKGROUND
96,0.0016244314489928526,0.24322539735775944,BACKGROUND
97,0.0016244314489928526,0.171913238970145,BACKGROUND
98,0.00032488628979857054,0.17700696456926088,BACKGROUND
99,0.0012995451591942821,0.17318667036992397,BACKGROUND
100,0.0019493177387914231,0.1706398075703663,BACKGROUND
101,0.0016244314489928526,0.17191323897014524,BACKGROUND
102,0.0012995451591942821,0.17318667036992397,BACKGROUND
103,0.0016244314489928526,0.17191323897014496,BACKGROUND
104,0.0016244314489928526,0.17191323897014502,BACKGROUND
105,0.0025990903183885643,0.21266304376306847,BACKGROUND
106,0.0012995451591942821,0.173186670369924,BACKGROUND
107,0.0012995451591942821,0.17318667036992397,BACKGROUND
108,0.0016244314489928526,0.17191323897014496,BACKGROUND
109,0.0006497725795971411,0.1757335331694806,BACKGROUND
110,0.0009746588693957116,0.17446010176970297,BACKGROUND
111,0.0019493177387914231,0.2894934048830603,BACKGROUND
112,0.0019493177387914231,0.28949340488305864,BACKGROUND
113,0.0016244314489928526,0.17191323897014488,BACKGROUND
114,0.0012995451591942821,0.17318667036992397,BACKGROUND
115,0.002274204028589994,0.16936637617058792,BACKGROUND
116,0.0019493177387914231,0.1706398075703661,BACKGROUND
117,0.00032488628979857054,0.17700696456926063,BACKGROUND
118,0.0025990903183885643,0.21266304376306852,BACKGROUND
119,0.0009746588693957116,0.17446010176970264,BACKGROUND
120,0.0032488628979857053,0.23685824035886688,BACKGROUND
121,0.0009746588693957116,0.17446010176970286,BACKGROUND
122,0.0029239766081871343,0.16681951337103018,BACKGROUND
123,0.00032488628979857054,0.17700696456926063,BACKGROUND
124,0.0019493177387914231,0.17063980757036543,BACKGROUND
125,0.0006497725795971411,0.17573353316948104,BACKGROUND
126,0.0016244314489928526,0.2432253973577605,BACKGROUND
127,0.00032488628979857054,0.1770069645692608,BACKGROUND
128,0.0019493177387914231,0.17063980757036626,BACKGROUND
129,0.0019493177387914231,0.17063980757036606,BACKGROUND
130,0.0019493177387914231,0.23006660622671263,BACKGROUND
131,0.0006497725795971411,0.17573353316948162,BACKGROUND
132,0.0009746588693957116,0.17446010176970278,BACKGROUND
133,0.002274204028589994,0.16936637617058792,BACKGROUND
134,0.004873294346978557,0.23049108335997232,BACKGROUND
135,0.0025990903183885643,0.16809294477080863,BACKGROUND
136,0.0038986354775828462,0.16299921917169327,BACKGROUND
137,0.004548408057179988,0.18592098436771218,BACKGROUND
138,0.0038986354775828462,0.16299921917169338,BACKGROUND
139,0.007472384665367122,0.2110020462850962,BACKGROUND
140,0.005523066926575699,0.15663206217279835,BACKGROUND
141,0.008771929824561405,0.18351561394590726,BACKGROUND
142,0.0071474983755685515,0.1502649051739048,BACKGROUND
143,0.006822612085769981,0.15153833657368404,BACKGROUND
144,0.008771929824561405,0.22313347971680522,BACKGROUND
145,0.0077972709551656924,0.1774314417025198,BACKGROUND
146,0.007472384665367122,0.17999676002961124,BACKGROUND
147,0.005847953216374269,0.1949764965439178,BACKGROUND
148,0.008771929824561405,0.20992752445983937,BACKGROUND
149,0.007472384665367122,0.2110020462850963,BACKGROUND
150,0.01267056530214425,0.1926146622383444,BACKGROUND
151,0.0077972709551656924,0.22200154069477976,BACKGROUND
152,0.008771929824561405,0.22313347971680503,BACKGROUND
153,0.008771929824561405,0.18351561394590754,BACKGROUND
154,0.006172839506172839,0.21038427178451696,BACKGROUND
155,0.0064977257959714105,0.22412392636107778,BACKGROUND
156,0.0071474983755685515,0.19888683134727872,BACKGROUND
157,0.008122157244964264,0.16070704265209101,BACKGROUND
158,0.0064977257959714105,0.20629588676417351,BACKGROUND
159,0.0064977257959714105,0.1706398075703663,BACKGROUND
160,0.006822612085769981,0.15153833657368407,BACKGROUND
161,0.0077972709551656924,0.19228814136660655,BACKGROUND
162,0.006822612085769981,0.1515383365736839,BACKGROUND
163,0.009746588693957114,0.1995042526320202,BACKGROUND
164,0.009096816114359975,0.16809294477080822,BACKGROUND
165,0.01202079272254711,0.21789443762161909,BACKGROUND
166,0.008771929824561405,0.19672156920287318,BACKGROUND
167,0.009421702404158546,0.1536460850974551,BACKGROUND
168,0.008122157244964264,0.21775676936218358,BACKGROUND
169,0.007472384665367122,0.2110020462850963,BACKGROUND
170,0.010721247563352828,0.17947664970822574,BACKGROUND
171,0.005198180636777129,0.15790549357257777,BACKGROUND
