,Mean,Brightness,target
0,0.3043343051506317,0.19460180841324176,BACKGROUND
1,0.2939164237123421,0.1938796844300691,BACKGROUND
2,0.3055393586005831,0.2326238976791161,CITOPLASMA
3,0.30495626822157434,0.24380638461353035,CITOPLASMA
4,0.30658892128279885,0.19780740615112818,BACKGROUND
5,0.29173955296404275,0.21450967842371796,CITOPLASMA
6,0.3053061224489796,0.20662877485243236,CITOPLASMA
7,0.30075801749271136,0.2684488850766273,CITOPLASMA
8,0.32528668610301265,0.28031954668885045,CITOPLASMA
9,0.33574344023323616,0.3002048240768203,CITOPLASMA
10,0.33508260447035954,0.2643927920541253,CITOPLASMA
11,0.3462779397473275,0.2371325990498035,CITOPLASMA
12,0.3138581146744412,0.236838762268959,CITOPLASMA
13,0.3076773566569485,0.23121102152577755,CITOPLASMA
14,0.2921282798833819,0.22594258251217975,CITOPLASMA
15,0.26853255587949465,0.2287152068257498,CITOPLASMA
16,0.2857531584062196,0.22308535799821755,CITOPLASMA
17,0.27770651117589895,0.19818582726741615,BACKGROUND
18,0.2782896015549077,0.2240588460571353,CITOPLASMA
19,0.2717978620019436,0.20427815392192425,CITOPLASMA
20,0.2794946550048591,0.2641450942335776,CITOPLASMA
21,0.29947521865889215,0.22434849635823959,CITOPLASMA
22,0.3249368318756074,0.2318033675287207,CITOPLASMA
23,0.34312925170068026,0.2453744141920101,CITOPLASMA
24,0.333022351797862,0.23896902384428323,CITOPLASMA
25,0.3363265306122449,0.2099320123471853,CITOPLASMA
26,0.3121477162293489,0.23476658159344982,CITOPLASMA
27,0.3117201166180758,0.22403817336656912,CITOPLASMA
28,0.288357628765792,0.23405953227838366,CITOPLASMA
29,0.299514091350826,0.21683132746382516,CITOPLASMA
30,0.3010301263362488,0.23496542972934467,CITOPLASMA
31,0.3000971817298348,0.20628510895794586,CITOPLASMA
32,0.2949271137026239,0.24967876902871494,CITOPLASMA
33,0.29667638483965014,0.23962842954827185,CITOPLASMA
34,0.31848396501457726,0.2468247332416546,CITOPLASMA
35,0.3116034985422741,0.21563161269762424,CITOPLASMA
36,0.2972594752186589,0.22063532487878476,CITOPLASMA
37,0.3043731778425656,0.21948969077996935,CITOPLASMA
38,0.32310981535471334,0.23772262382870782,CITOPLASMA
39,0.31681243926141883,0.23750942463199273,CITOPLASMA
40,0.3175510204081633,0.20269879417325246,CITOPLASMA
41,0.3185228377065112,0.2253012421558023,CITOPLASMA
42,0.3323226433430515,0.23387243710392946,CITOPLASMA
43,0.33718172983479106,0.2645585552963838,CITOPLASMA
44,0.3337220602526725,0.26847085564640133,CITOPLASMA
45,0.3188338192419825,0.19041261079282265,BACKGROUND
46,0.3025850340136054,0.2565338962647419,CITOPLASMA
47,0.3019630709426628,0.26178257671519745,CITOPLASMA
48,0.30188532555879494,0.2365505760180206,CITOPLASMA
49,0.3036345966958212,0.21473291873335337,CITOPLASMA
50,0.2894460641399417,0.2201597321451181,CITOPLASMA
51,0.3002915451895044,0.25110202572776863,CITOPLASMA
52,0.2885131195335277,0.22148704952710532,CITOPLASMA
53,0.31537414965986393,0.31084832937033385,CITOPLASMA
54,0.3123420796890185,0.2536181430704241,CITOPLASMA
55,0.30017492711370264,0.24399978618216756,CITOPLASMA
56,0.2641399416909621,0.2142492935279316,CITOPLASMA
57,0.23832847424684162,0.23432909201973184,CITOPLASMA
58,0.23304178814382895,0.2140029190685004,CITOPLASMA
59,0.21807580174927113,0.19455774166124082,BACKGROUND
60,0.19630709426627793,0.2053263828695028,BACKGROUND
61,0.18561710398445092,0.1767051361602339,BACKGROUND
62,0.16987366375121477,0.1877987368232073,BACKGROUND
63,0.14503401360544216,0.3030468076339967,BACKGROUND
64,0.120466472303207,0.24319398820452412,BACKGROUND
65,0.10211856171039846,0.32314112454146027,BACKGROUND
66,0.08314868804664723,0.22817337767906984,BACKGROUND
67,0.059319727891156464,0.1808937776202766,BACKGROUND
68,0.04878522837706511,0.23263960160117964,BACKGROUND
69,0.03405247813411079,0.20547411303343163,BACKGROUND
70,0.02849368318756074,0.18234155203506855,BACKGROUND
71,0.02433430515063168,0.19763587092144272,BACKGROUND
72,0.01904761904761905,0.17412280239748046,BACKGROUND
73,0.017570456754130225,0.2193877023096588,BACKGROUND
