,Mean,Brightness,target
0,0.016108007448789572,0.26935318428281557,BACKGROUND
1,0.010521415270018623,0.30729051744379043,BACKGROUND
2,0.013594040968342646,0.5105742913797856,BACKGROUND
3,0.01191806331471136,0.2660357626883049,BACKGROUND
4,0.012476722532588455,0.2933651551807789,BACKGROUND
5,0.016294227188081937,0.41621983215470937,BACKGROUND
6,0.012849162011173186,0.33890349840109574,BACKGROUND
7,0.017411545623836126,0.3042515752278922,BACKGROUND
8,0.01154562383612663,0.3532553164180229,BACKGROUND
9,0.018901303538175047,0.2672627988474788,BACKGROUND
10,0.013500931098696465,0.27157127133790293,BACKGROUND
11,0.013873370577281193,0.37235413124313754,BACKGROUND
12,0.01154562383612663,0.3122356223688348,BACKGROUND
13,0.013500931098696465,0.2980943502151238,BACKGROUND
14,0.018808193668528865,0.37050291827438275,BACKGROUND
15,0.013128491620111732,0.3629370670734206,BACKGROUND
16,0.01415270018621974,0.33666313978785734,BACKGROUND
17,0.017225325884543764,0.378393640456434,BACKGROUND
18,0.020670391061452513,0.31908215271376206,BACKGROUND
19,0.019553072625698324,0.6448143450384861,BACKGROUND
20,0.018901303538175047,0.40171158578269905,BACKGROUND
21,0.028864059590316578,0.4045084951150221,BACKGROUND
22,0.02113594040968343,0.4101441146260811,BACKGROUND
23,0.015083798882681567,0.32950176037417345,BACKGROUND
24,0.01564245810055866,0.2903584522092684,BACKGROUND
25,0.016014897579143393,0.26207067378541676,BACKGROUND
26,0.018342644320297953,0.29024674762375235,BACKGROUND
27,0.013407821229050279,0.28942308249207943,BACKGROUND
28,0.018063314711359406,0.36551893628839766,BACKGROUND
29,0.024301675977653633,0.4107800885580526,BACKGROUND
30,0.0223463687150838,0.3604373360207117,BACKGROUND
31,0.01527001862197393,0.4092020377399749,BACKGROUND
32,0.00893854748603352,0.2676141990860583,BACKGROUND
33,0.013314711359404097,0.2892998353964766,BACKGROUND
34,0.011731843575418996,0.2818908947694583,BACKGROUND
35,0.015549348230912478,0.3171292464503695,BACKGROUND
36,0.011638733705772814,0.2984341389675602,BACKGROUND
37,0.01527001862197393,0.27228264255259105,BACKGROUND
38,0.012942271880819369,0.28515530320691557,BACKGROUND
39,0.013407821229050279,0.26013124134855375,BACKGROUND
40,0.016108007448789572,0.4436102576072365,BACKGROUND
41,0.016852886405959035,0.35538364685810075,BACKGROUND
42,0.013128491620111732,0.3514989513828323,BACKGROUND
43,0.01527001862197393,0.3040539939220384,BACKGROUND
44,0.014059590316573558,0.2892542008212878,BACKGROUND
45,0.01154562383612663,0.2672140069489947,BACKGROUND
46,0.01527001862197393,0.4682059759975223,BACKGROUND
47,0.009497206703910615,0.26495577988984065,BACKGROUND
48,0.01229050279329609,0.3362497492429893,BACKGROUND
49,0.011731843575418996,0.31339808524316687,BACKGROUND
50,0.010148975791433893,0.307380735778126,BACKGROUND
51,0.012849162011173186,0.2508032293862972,BACKGROUND
52,0.01154562383612663,0.24720440009573233,BACKGROUND
53,0.014245810055865922,0.3412825279886951,BACKGROUND
54,0.01266294227188082,0.3693899536079776,BACKGROUND
55,0.017970204841713223,0.2644897530359263,BACKGROUND
56,0.017411545623836126,0.3460470428048135,BACKGROUND
57,0.019925512104283054,0.41069677993676934,BACKGROUND
58,0.0303538175046555,0.2612263819990304,CITOPLASMA
59,0.05763500931098697,0.2533436273264954,CITOPLASMA
60,0.04273743016759777,0.255705369157318,CITOPLASMA
61,0.04878957169459963,0.29792558946330633,CITOPLASMA
62,0.04823091247672254,0.32516538222583086,CITOPLASMA
63,0.04757914338919926,0.28039039179848274,CITOPLASMA
64,0.038361266294227196,0.4211916782825255,CITOPLASMA
65,0.028026070763500933,0.310736231396823,BACKGROUND
66,0.026350093109869646,0.308381323615124,BACKGROUND
67,0.02122905027932961,0.2853059011053434,BACKGROUND
68,0.01927374301675978,0.32211607347682314,BACKGROUND
69,0.020111731843575422,0.2701577483170103,BACKGROUND
70,0.017597765363128494,0.27498228685829645,BACKGROUND
71,0.013687150837988828,0.29565419203665666,BACKGROUND
72,0.014245810055865922,0.3056052681875842,BACKGROUND
73,0.011080074487895717,0.30016680277309604,BACKGROUND
74,0.010335195530726256,0.2810859179858184,BACKGROUND
75,0.016108007448789572,0.4134917511067192,BACKGROUND
76,0.01824953445065177,0.48978208905580256,BACKGROUND
77,0.01415270018621974,0.37747220639648443,BACKGROUND
78,0.012011173184357541,0.2674184240289737,BACKGROUND
79,0.015549348230912478,0.33867252376903184,BACKGROUND
80,0.012011173184357541,0.28665246472513295,BACKGROUND
81,0.015456238361266295,0.26275644513312846,BACKGROUND
82,0.016201117318435754,0.3271689003898657,BACKGROUND
83,0.013221601489757914,0.33459887432600405,BACKGROUND
84,0.01191806331471136,0.2931737919830421,BACKGROUND
85,0.014432029795158289,0.3671334080283914,BACKGROUND
86,0.010614525139664805,0.3662866355679471,BACKGROUND
87,0.01266294227188082,0.3119211856897119,BACKGROUND
88,0.016108007448789572,0.4056035708327748,BACKGROUND
89,0.010055865921787711,0.33466543881292005,BACKGROUND
90,0.00931098696461825,0.27204489774642476,BACKGROUND
91,0.010986964618249535,0.33461537442127803,BACKGROUND
92,0.010521415270018623,0.22385222762735496,BACKGROUND
93,0.010614525139664805,0.35431597602941745,BACKGROUND
94,0.017970204841713223,0.2593473877513575,BACKGROUND
95,0.014059590316573558,0.4272807339229968,BACKGROUND
96,0.012197392923649908,0.25968291026273405,BACKGROUND
97,0.013966480446927375,0.2991016975657225,BACKGROUND
98,0.01564245810055866,0.3738032769794803,BACKGROUND
99,0.013221601489757914,0.2952842242410732,BACKGROUND
100,0.013035381750465551,0.3004013691727624,BACKGROUND
101,0.014711359404096836,0.27861803550585257,BACKGROUND
102,0.01042830540037244,0.34138533178114006,BACKGROUND
103,0.016201117318435754,0.395615555556887,BACKGROUND
104,0.013687150837988828,0.3395392073393217,BACKGROUND
105,0.018901303538175047,0.307597434928045,BACKGROUND
106,0.012476722532588455,0.32021386646597716,BACKGROUND
107,0.012569832402234637,0.350501084024966,BACKGROUND
108,0.013407821229050279,0.3032074783243269,BACKGROUND
109,0.013966480446927375,0.27677097631748165,BACKGROUND
110,0.013314711359404097,0.34482299623126433,BACKGROUND
111,0.014618249534450654,0.2895786116170294,BACKGROUND
112,0.012383612662942273,0.34076736591535317,BACKGROUND
113,0.012756052141527002,0.36083027754424046,BACKGROUND
114,0.016108007448789572,0.4514984378811817,BACKGROUND
115,0.014059590316573558,0.35333794833279514,BACKGROUND
116,0.011452513966480447,0.3423921450133134,BACKGROUND
117,0.008007448789571697,0.23598107144112695,BACKGROUND
118,0.010055865921787711,0.255405162777497,BACKGROUND
119,0.012849162011173186,0.3182269046527247,BACKGROUND
120,0.01415270018621974,0.32850132646613195,BACKGROUND
121,0.015083798882681567,0.22611879163231816,BACKGROUND
122,0.0164804469273743,0.4244734477609015,BACKGROUND
123,0.01266294227188082,0.2900283217208483,BACKGROUND
124,0.016573556797020484,0.3393118643743521,BACKGROUND
125,0.013407821229050279,0.29114613197111044,BACKGROUND
126,0.012383612662942273,0.28853176065631,BACKGROUND
127,0.014525139664804471,0.28238319462061034,BACKGROUND
128,0.011266294227188084,0.2872960216475991,BACKGROUND
129,0.014618249534450654,0.3132842605005121,BACKGROUND
130,0.014432029795158289,0.3655326394801304,BACKGROUND
131,0.011359404096834266,0.2662631991666703,BACKGROUND
132,0.01638733705772812,0.33296700432644816,BACKGROUND
133,0.016852886405959035,0.7090562117473656,BACKGROUND
134,0.013407821229050279,0.27908478561789396,BACKGROUND
135,0.012104283054003726,0.35370608228669387,BACKGROUND
136,0.011452513966480447,0.3060820291625158,BACKGROUND
137,0.010521415270018623,0.35120540682086165,BACKGROUND
138,0.012849162011173186,0.2642879644395827,BACKGROUND
139,0.017504655493482308,0.3047189436120114,BACKGROUND
140,0.00819366852886406,0.2979443453701959,BACKGROUND
141,0.01191806331471136,0.30868123729432034,BACKGROUND
142,0.012756052141527002,0.3553970120337193,BACKGROUND
143,0.0111731843575419,0.2642173301131133,BACKGROUND
144,0.007541899441340784,0.3002974392041858,BACKGROUND
145,0.015735567970204842,0.34538213657861316,BACKGROUND
146,0.012011173184357541,0.2895375708295565,BACKGROUND
147,0.01229050279329609,0.26200198078293063,BACKGROUND
148,0.009776536312849162,0.3203395131444059,BACKGROUND
149,0.011452513966480447,0.3101164864792713,BACKGROUND
150,0.011080074487895717,0.28452904279533714,BACKGROUND
151,0.01191806331471136,0.394941401838306,BACKGROUND
152,0.009869646182495345,0.29127245797065077,BACKGROUND
153,0.015456238361266295,0.2777033803729145,BACKGROUND
154,0.010055865921787711,0.3047992478430502,BACKGROUND
155,0.012476722532588455,0.3757629242974212,BACKGROUND
156,0.012476722532588455,0.30354914911654285,BACKGROUND
157,0.009404096834264433,0.3108464122522978,BACKGROUND
158,0.01080074487895717,0.3250604989583814,BACKGROUND
159,0.0111731843575419,0.29523222073566985,BACKGROUND
160,0.010521415270018623,0.3018011562716565,BACKGROUND
161,0.01592178770949721,0.3004039602246108,BACKGROUND
162,0.009497206703910615,0.26617205011033307,BACKGROUND
163,0.015735567970204842,0.3497866180871415,BACKGROUND
164,0.01899441340782123,0.30125275832710724,BACKGROUND
165,0.011359404096834266,0.3201579271337352,BACKGROUND
166,0.012383612662942273,0.3146495632858316,BACKGROUND
167,0.013128491620111732,0.3514989513828324,BACKGROUND
168,0.010986964618249535,0.313588329931409,BACKGROUND
169,0.013221601489757914,0.2647061630639045,BACKGROUND
170,0.015083798882681567,0.34941255435408636,BACKGROUND
171,0.016852886405959035,0.27793209679514164,BACKGROUND
172,0.015083798882681567,0.3180147638473006,BACKGROUND
173,0.010614525139664805,0.22590344643427113,BACKGROUND
174,0.011452513966480447,0.45434833555327403,BACKGROUND
175,0.009683426443202981,0.34995702957407776,BACKGROUND
176,0.012569832402234637,0.2852549437523286,BACKGROUND
177,0.011359404096834266,0.4554031878812761,BACKGROUND
178,0.01191806331471136,0.26894340868416955,BACKGROUND
179,0.014711359404096836,0.3806923590737605,BACKGROUND
180,0.00819366852886406,0.252831777191932,BACKGROUND
181,0.01191806331471136,0.2747587006758991,BACKGROUND
182,0.012942271880819369,0.3672666683083602,BACKGROUND
183,0.013873370577281193,0.3523713829225637,BACKGROUND
184,0.015363128491620113,0.33478627604911276,BACKGROUND
185,0.011731843575418996,0.23266090965428976,BACKGROUND
186,0.015735567970204842,0.28445347571063134,BACKGROUND
187,0.012104283054003726,0.32316834382756177,BACKGROUND
188,0.018156424581005588,0.34462883041584486,BACKGROUND
189,0.010614525139664805,0.265080150378553,BACKGROUND
190,0.016852886405959035,0.2943819835341771,BACKGROUND
191,0.011359404096834266,0.30185405725812886,BACKGROUND
192,0.010986964618249535,0.25891801425774935,BACKGROUND
193,0.01378026070763501,0.29067778184244747,BACKGROUND
194,0.008566108007448791,0.3044467896887488,BACKGROUND
195,0.015735567970204842,0.32409380928738996,BACKGROUND
196,0.0111731843575419,0.29109690198599536,BACKGROUND
197,0.014338919925512107,0.3176408148694567,BACKGROUND
198,0.009497206703910615,0.2771184820947648,BACKGROUND
199,0.015549348230912478,0.30747191523855577,BACKGROUND
200,0.01415270018621974,0.36114857975303366,BACKGROUND
201,0.009962756052141527,0.31375557775190027,BACKGROUND
202,0.015456238361266295,0.3808372335274398,BACKGROUND
203,0.014525139664804471,0.3595227943741477,BACKGROUND
204,0.011638733705772814,0.3321783399649017,BACKGROUND
205,0.011359404096834266,0.31609040049471143,BACKGROUND
206,0.01592178770949721,0.2779136301825232,BACKGROUND
207,0.01080074487895717,0.2042093734291089,BACKGROUND
208,0.01191806331471136,0.3174041752819144,BACKGROUND
209,0.012104283054003726,0.28499617075364553,BACKGROUND
